便利 (convenient) : 2847,一流 酒店 (First class hotel) : 0,便利 (convenient) : 26,一般 (general) : 117,地方 (local) : 397,说 (Say) : 2189,一流 (First class) : 74
说 (Say) : 2812,一流 风景 (First-class scenery) : 0,推荐 (recommend) : 26,坐 (sit) : 113,选择 (select) : 384,价格 (price) : 2164,干净 (clean) : 74
卫生 (health) : 2564,一般 (general) : 0,里 (in) : 26,里 (in) : 107,说 (Say) : 367,出行 (Travel) : 2056,远 (far) : 74
出行 (Travel) : 2555,一般 一般 (General general) : 0,说 (Say) : 24,购物 (shopping) : 105,坐 (sit) : 357,坐 (sit) : 1884,地理 (geography) : 73
距离 (distance) : 2504,一般 不足 (Generally insufficient) : 0,干净 房间 (Clean room) : 21,人员 (personnel) : 104,出行 (Travel) : 353,地方 (local) : 1828,距离 (distance) : 73
地方 (local) : 2431,一般 东 (General east) : 0,中文 (Chinese) : 20,不 大 (Not big) : 94,远 (far) : 349,卫生 (health) : 1759,附近 (nearby) : 73
坐 (sit) : 2412,一般 东西 (General stuff) : 0,看到 (see) : 20,便利 (convenient) : 94,过 (Pass) : 343,距离 (distance) : 1721,订 (Order) : 72
里 (in) : 2234,一般 交通 (General traffic) : 0,便利 交通 (Convenient transportation) : 19,订 (Order) : 94,大 房间 (Big room) : 338,一般 (general) : 1686,便利 (convenient) : 71
远 (far) : 2226,一般 人 (normal person) : 0,地方 (local) : 19,选择 (select) : 94,人员 (personnel) : 295,订 (Order) : 1657,热情 (enthusiasm) : 71
一般 (general) : 2187,一般 价格 (General price) : 0,坐 (sit) : 19,不错 位置 (Good location) : 88,新 (new) : 292,里 (in) : 1621,近 (near) : 71
订 (Order) : 2133,一般 位置 (General location) : 0,选择 (select) : 19,大 房间 (Big room) : 88,订 (Order) : 292,赞 (awesome) : 1605,地铁站 (subway station) : 70
过 (Pass) : 2084,一般 住宿 (General accommodation) : 0,好吃 (good to eat) : 18,热情 (enthusiasm) : 88,不 大 (Not big) : 289,过 (Pass) : 1579,一般 (general) : 68
赞 (awesome) : 1941,一般 其它 (General other) : 0,热情 (enthusiasm) : 18,总体 (overall) : 83,一般 (general) : 279,新 宿 (Shinjuku) : 1576,看到 (see) : 63
舒服 (Comfortable) : 1901,一般 卫生 (General hygiene) : 0,订 (Order) : 18,舒服 (Comfortable) : 79,便利 交通 (Convenient transportation) : 263,远 (far) : 1562,出行 (Travel) : 61
人员 (personnel) : 1816,一般 印象 (General impression) : 0,不错 位置 (Good location) : 17,不 远 (Not far) : 78,舒服 (Comfortable) : 254,舒服 (Comfortable) : 1462,景色 (view) : 61
便利 交通 (Convenient transportation) : 1715,一般 口味 (General taste) : 0,不错 酒店 (Nice hotel) : 17,棒 (Great) : 75,棒 (Great) : 250,便利 交通 (Convenient transportation) : 1342,过 (Pass) : 60
新 宿 (Shinjuku) : 1698,一般 口感 (General taste) : 0,新 (new) : 17,出行 (Travel) : 73,热情 (enthusiasm) : 244,看到 (see) : 1326,不错 酒店 (Nice hotel) : 57
看到 (see) : 1682,一般 周围 (General vicinity) : 0,环境 (surroundings) : 17,干净 房间 (Clean room) : 70,干净 房间 (Clean room) : 242,人员 (personnel) : 1324,算 (Calculate) : 54
不错 位置 (Good location) : 1585,一般 味道 (General taste) : 0,不 多 (not much) : 15,看到 (see) : 64,不错 位置 (Good location) : 234,中文 (Chinese) : 1283,地方 (local) : 51
中文 (Chinese) : 1582,一般 品牌 (General brand) : 0,人员 (personnel) : 15,过 (Pass) : 64,总体 (overall) : 221,不错 酒店 (Nice hotel) : 1227,便利 交通 (Convenient transportation) : 46
不错 酒店 (Nice hotel) : 1514,一般 品种 (General variety) : 0,总体 (overall) : 15,问题 (problem) : 64,看到 (see) : 209,不错 位置 (Good location) : 1216,坐 (sit) : 39
热情 (enthusiasm) : 1449,一般 品质 (General quality) : 0,问题 (problem) : 15,见 (see) : 63,问题 (problem) : 201,总体 (overall) : 1042,时候 (time) : 39
不 大 (Not big) : 1433,一般 地方 (General place) : 0,不 大 (Not big) : 13,需要 (need) : 61,中文 (Chinese) : 200,不 大 (Not big) : 1028,棒 酒店 (Great hotel) : 36
总体 (overall) : 1385,一般 地段 (General location) : 0,舒服 (Comfortable) : 13,好吃 (good to eat) : 60,时候 (time) : 184,热情 (enthusiasm) : 1028,需要 (need) : 36
干净 房间 (Clean room) : 1267,一般 地点 (General location) : 0,需要 (need) : 13,新 (new) : 59,需要 (need) : 183,日式 (Japanese-style) : 995,风景 (landscape) : 35
时候 (time) : 1244,一般 大厅 (General lobby) : 0,不错 早餐 (Good breakfast) : 12,不 算 (Not count) : 55,赞 (awesome) : 180,时候 (time) : 959,日式 (Japanese-style) : 32
需要 (need) : 1236,一般 大小 (General size) : 0,出行 (Travel) : 12,干净 酒店 (Clean hotel) : 53,好吃 (good to eat) : 178,需要 (need) : 943,漂亮 (Pretty) : 32
好吃 (good to eat) : 1197,一般 好 (Fair good) : 0,时候 (time) : 12,干净 卫生 (Clean and hygienic) : 52,不错 酒店 (Nice hotel) : 175,干净 房间 (Clean room) : 925,不错 位置 (Good location) : 30
日式 (Japanese-style) : 1155,一般 宵夜 (Average supper) : 0,赞 (awesome) : 12,时候 (time) : 50,干净 酒店 (Clean hotel) : 171,好吃 (good to eat) : 919,中文 (Chinese) : 30
不 远 (Not far) : 998,一般 宾馆 (General Hotel) : 0,大 床 (big bed) : 11,中文 (Chinese) : 49,不 远 (Not far) : 156,不错 服务 (Good service) : 741,不错 环境 (Good environment) : 28
问题 (problem) : 985,一般 小 (Average small) : 0,大 房间 (Big room) : 11,日式 (Japanese-style) : 49,大 床 (big bed) : 144,不 远 (Not far) : 713,卫生 (health) : 28
不错 服务 (Good service) : 948,一般 希尔顿 (General Hilton) : 0,棒 (Great) : 11,陈旧 (obsolete) : 47,不错 服务 (Good service) : 135,不 算 (Not count) : 705,一流 服务 (First-class service) : 26
银座 (Ginza) : 923,一般 床 (Average bed) : 0,干净 酒店 (Clean hotel) : 10,便利 交通 (Convenient transportation) : 45,不 算 (Not count) : 134,问题 (problem) : 681,不 远 (Not far) : 25
不 算 (Not count) : 920,一般 态度 (General attitude) : 0,不错 卫生 (Good health) : 8,老 (old) : 45,不错 早餐 (Good breakfast) : 114,大 床 (big bed) : 653,不错 服务 (Good service) : 24
大 床 (big bed) : 859,一般 性价比 (Average value for money) : 0,不错 服务 (Good service) : 8,不错 服务 (Good service) : 40,不错 环境 (Good environment) : 102,景色 (view) : 632,总体 (overall) : 24
干净 酒店 (Clean hotel) : 781,一般 总体 (General overall) : 0,一般 设施 (General facilities) : 7,不错 酒店 (Nice hotel) : 38,近 酒店 (Near hotel) : 95,风景 (landscape) : 624,新 宿 (Shinjuku) : 24
不错 环境 (Good environment) : 761,一般 情况 (generally) : 0,多 店 (Multi shop) : 7,赞 (awesome) : 36,干净 卫生 (Clean and hygienic) : 94,银座 (Ginza) : 618,问题 (problem) : 24
景色 (view) : 723,一般 感觉 (General feeling) : 0,真心 (sincere) : 7,大 床 (big bed) : 32,不 多 (not much) : 89,不错 环境 (Good environment) : 602,不 多 (not much) : 23
风景 (landscape) : 713,一般 房间 (Average room) : 0,一般 早餐 (Average breakfast) : 6,近 酒店 (Near hotel) : 29,新 宿 (Shinjuku) : 87,干净 酒店 (Clean hotel) : 539,客房 (Room) : 23
不错 早餐 (Good breakfast) : 696,一般 效果 (General effect) : 0,不 算 (Not count) : 6,大 社 (Big club) : 28,大 超市 (big supermarket) : 76,一流 (First class) : 535,五星级 (Five star) : 22
一流 (First class) : 652,一般 方面 (General aspect) : 0,不错 性价比 (Good value for money) : 6,不错 早餐 (Good breakfast) : 26,边 (side) : 76,不错 早餐 (Good breakfast) : 531,好吃 (good to eat) : 22
老 (old) : 603,一般 旅馆 (General Hotel) : 0,干净 卫生 (Clean and hygienic) : 6,陈旧 设施 (Obsolete facilities) : 26,日式 (Japanese-style) : 73,老 (old) : 490,新 酒店 (New hotel) : 22
真心 (sincere) : 580,一般 日本 (General Japan) : 0,日式 (Japanese-style) : 6,真心 (sincere) : 25,真心 (sincere) : 70,真心 (sincere) : 459,大 面积 (large area) : 21
漂亮 (Pretty) : 526,一般 早晨 (Average morning) : 0,边 (side) : 6,不错 环境 (Good environment) : 24,见 (see) : 60,漂亮 (Pretty) : 455,不 算 (Not count) : 20
不 多 (not much) : 513,一般 早餐 (Average breakfast) : 0,不 住 (Not live) : 5,新 干线 (Shinkansen) : 23,陈旧 (obsolete) : 60,棒 酒店 (Great hotel) : 408,大 床 (big bed) : 19
近 酒店 (Near hotel) : 495,一般 早饭 (Average breakfast) : 0,不 吃 (Don't eat) : 5,大 面积 (large area) : 18,银座 (Ginza) : 56,多 人 (Multiple people) : 393,真心 (sincere) : 19
陈旧 (obsolete) : 491,一般 晚餐 (Average dinner) : 0,不错 感觉 (Good feeling) : 5,远 点 (Further) : 18,新 设施 (New facility) : 55,美食 (Gourmet) : 379,五星级 酒店 (five star hotel) : 17
干净 卫生 (Clean and hygienic) : 479,一般 景色 (General scenery) : 0,不错 环境 (Good environment) : 5,不错 性价比 (Good value for money) : 17,老 (old) : 53,陈旧 (obsolete) : 376,新 设施 (New facility) : 16
棒 酒店 (Great hotel) : 472,一般 景观 (General landscape) : 0,多 品种 (multi breed) : 5,大 空间 (big space) : 17,多 地方 (Many places) : 52,边 (side) : 374,见 (see) : 16
边 (side) : 471,一般 服务 (General service) : 0,大 超市 (big supermarket) : 5,热情 人员 (Enthusiastic people) : 17,大 酒店 (big hotel) : 51,不 多 (not much) : 370,不错 设施 (Good facilities) : 15
多 人 (Multiple people) : 451,一般 条件 (General condition) : 0,好吃 饭团 (Delicious rice ball) : 5,不 多 (not much) : 16,不错 选择 (Good choice) : 47,近 酒店 (Near hotel) : 358,美食 (Gourmet) : 15
美食 (Gourmet) : 444,一般 比较 (General comparison) : 0,好吃 早餐 (Delicious breakfast) : 4,不错 设施 (Good facilities) : 16,新 大阪站 (New Osaka Station) : 47,大 酒店 (big hotel) : 344,不错 早餐 (Good breakfast) : 13
见 (see) : 425,一般 水准 (Average level) : 0,干净 总体 (Clean overall) : 4,不错 选择 (Good choice) : 16,不 舒服 (Uncomfortable) : 43,干净 卫生 (Clean and hygienic) : 322,大 卫生间 (Big toilet) : 13
大 酒店 (big hotel) : 415,一般 水平 (The general level) : 0,老 (old) : 4,不 推荐 (Not recommended) : 15,不错 性价比 (Good value for money) : 43,新 设施 (New facility) : 322,不错 房间 (Nice room) : 12
新 设施 (New facility) : 405,一般 水质 (General water quality) : 0,见 (see) : 4,不错 房间 (Nice room) : 14,多 店 (Multi shop) : 43,不错 设施 (Good facilities) : 319,棒 服务 (Great service) : 12
不错 设施 (Good facilities) : 389,一般 沙滩 (Average beach) : 0,近 酒店 (Near hotel) : 4,多 地方 (Many places) : 14,美食 (Gourmet) : 43,客房 (Room) : 307,舒服 床 (Comfortable bed) : 12
客房 (Room) : 384,一般 海水 (General sea water) : 0,不 干净 (Not clean) : 3,客房 (Room) : 14,风景 (landscape) : 43,见 (see) : 282,热情 人员 (Enthusiastic people) : 11
不错 房间 (Nice room) : 316,一般 温泉 (General hot spring) : 0,不错 味道 (Good taste) : 3,近 站 (Near station) : 14,多 吃 (Eat more) : 42,不错 房间 (Nice room) : 251,老 (old) : 11
多 地方 (Many places) : 298,一般 状况 (General condition) : 0,不错 房间 (Nice room) : 3,一般 酒店 (Average hotel) : 13,热情 人员 (Enthusiastic people) : 41,多 地方 (Many places) : 226,超级 棒 (Excellent) : 11
新 酒店 (New hotel) : 278,一般 环境 (General environment) : 0,大 世界 (Big world) : 3,不 干净 (Not clean) : 13,近 地铁 (Near subway) : 40,新 酒店 (New hotel) : 222,棒 体验 (Great experience) : 10
陈旧 设施 (Obsolete facilities) : 272,一般 用品 (General supplies) : 0,大 商场 (Big market) : 3,不 舒服 (Uncomfortable) : 13,近 位置 (Near position) : 39,陈旧 设施 (Obsolete facilities) : 210,热情 服务 (Warm service) : 10
不错 性价比 (Good value for money) : 259,一般 真心 (So honest) : 0,大 空间 (big space) : 3,多 人 (Multiple people) : 13,不错 味道 (Good taste) : 38,新 干线 (Shinkansen) : 199,一般 早餐 (Average breakfast) : 9
大 面积 (large area) : 254,一般 硬件 (General hardware) : 0,客房 (Room) : 3,新 白河 (New Baihe) : 13,不错 设施 (Good facilities) : 38,五星级 (Five star) : 196,不 大 (Not big) : 9
新 干线 (Shinkansen) : 251,一般 种类 (General type) : 0,新 荣 (Xinrong) : 3,老 设施 (Old facility) : 13,多 人 (Multiple people) : 38,不错 性价比 (Good value for money) : 190,大 酒店 (big hotel) : 9
大 超市 (big supermarket) : 241,一般 程度 (Average) : 0,没有 干净 (No clean) : 3,近 地铁 (Near subway) : 13,大 空间 (big space) : 37,大 面积 (large area) : 190,干净 房间 (Clean room) : 9
大 空间 (big space) : 235,一般 空气 (General air) : 0,一般 味道 (General taste) : 2,一般 设施 (General facilities) : 12,客房 (Room) : 37,棒 位置 (Great position) : 179,日式 早餐 (Japanese breakfast) : 9
五星级 (Five star) : 226,一般 空间 (General space) : 0,一般 好 (Fair good) : 2,不错 卫生 (Good health) : 12,不错 房间 (Nice room) : 36,超级 棒 (Excellent) : 178,近 酒店 (Near hotel) : 9
不 舒服 (Uncomfortable) : 225,一般 缺点 (General disadvantages) : 0,一般 效果 (General effect) : 2,没有 地方 (No place) : 12,近 地铁站 (Near subway station) : 36,一流 服务 (First-class service) : 176,一般 服务 (General service) : 8
不错 选择 (Good choice) : 224,一般 网速 (General Internet speed) : 0,一般 服务 (General service) : 2,远 酒店 (Far hotel) : 12,近 站 (Near station) : 36,大 空间 (big space) : 170,大 空间 (big space) : 8
棒 位置 (Great position) : 224,一般 自助餐 (Average buffet) : 0,不 舒服 (Uncomfortable) : 2,饭 (rice) : 12,热情 服务 (Warm service) : 35,饭 (rice) : 163,干净 酒店 (Clean hotel) : 8
热情 服务 (Warm service) : 212,一般 英文 (General English) : 0,不 选择 (Not choose) : 2,便利 位置 (Convenient location) : 11,近 桥 (Near bridge) : 35,不 舒服 (Uncomfortable) : 161,棒 早餐 (Great breakfast) : 8
一流 服务 (First-class service) : 211,一般 英语 (General English) : 0,不错 汤 (Good soup) : 2,日式 早餐 (Japanese breakfast) : 11,一流 (First class) : 34,大 商场 (Big market) : 161,欣赏 (enjoy) : 8
舒服 床 (Comfortable bed) : 211,一般 装修 (General decoration) : 0,便利 出行 (Convenience) : 2,热情 服务 (Warm service) : 11,不错 卫生 (Good health) : 34,舒服 床 (Comfortable bed) : 161,陈旧 (obsolete) : 8
超级 棒 (Excellent) : 206,一般 设备 (General equipment) : 0,便利 周围 (Convenience) : 2,近 地铁站 (Near subway station) : 11,多 品种 (multi breed) : 34,热情 服务 (Warm service) : 155,一流 设施 (First-class facilities) : 7
不错 味道 (Good taste) : 202,一般 设施 (General facilities) : 0,多 东西 (Many things) : 2,大 酒店 (big hotel) : 10,棒 位置 (Great position) : 33,不错 选择 (Good choice) : 154,不 住 (Not live) : 7
饭 (rice) : 198,一般 话 (General) : 0,多 早餐 (Multiple breakfast) : 2,好吃 早餐 (Delicious breakfast) : 10,便利 位置 (Convenient location) : 32,大 超市 (big supermarket) : 153,不错 景色 (Nice view) : 7
热情 人员 (Enthusiastic people) : 196,一般 质量 (General quality) : 0,多 流浪汉 (Multiple tramp) : 2,干净 打扫 (Clean up) : 10,远 点 (Further) : 32,不错 味道 (Good taste) : 151,大 衣帽间 (Large cloakroom) : 7
不错 卫生 (Good health) : 195,一般 购物 (General shopping) : 0,多 种类 (Many kinds) : 2,新 宿 (Shinjuku) : 10,陈旧 设施 (Obsolete facilities) : 32,棒 早餐 (Great breakfast) : 148,新 干线 (Shinkansen) : 7
多 品种 (multi breed) : 190,一般 选择 (General choice) : 0,多 行李 (Much luggage) : 2,新 设施 (New facility) : 10,一般 设施 (General facilities) : 31,不错 总体 (Good overall) : 147,日式 服务 (Japanese service) : 7
大 商场 (Big market) : 188,一般 酒店 (Average hotel) : 0,大 优势 (Big advantage) : 2,没有 不错 (No good) : 10,新 酒店 (New hotel) : 29,日式 早餐 (Japanese breakfast) : 147,棒 房间 (Great room) : 7
不 推荐 (Not recommended) : 184,一般 隔音 (Soundproof) : 0,大 浴场 (Large bath) : 2,舒服 床 (Comfortable bed) : 10,漂亮 (Pretty) : 29,窗 (window) : 145,不 舒服 (Uncomfortable) : 6
便利 位置 (Convenient location) : 184,一般 需求 (General demand) : 0,大 点 (bigger) : 2,近 社 (Near society) : 10,一般 酒店 (Average hotel) : 28,不 推荐 (Not recommended) : 141,不错 感觉 (Good feeling) : 6
日式 早餐 (Japanese breakfast) : 183,一般 面积 (General area) : 0,大 烟味 (Big smoke) : 2,近 车站 (Near the station) : 10,好吃 早餐 (Delicious breakfast) : 28,不错 卫生 (Good health) : 140,不错 选择 (Good choice) : 6
不错 总体 (Good overall) : 182,一般 风景 (Average scenery) : 0,新 世界 (New world) : 2,一流 (First class) : 9,不错 总体 (Good overall) : 27,多 品种 (multi breed) : 140,多 东西 (Many things) : 6
不 住 (Not live) : 180,一般 食物 (General food) : 0,新 荣町 (Shin Sakae) : 2,不错 态度 (Good attitude) : 9,新 大阪 (New Osaka) : 26,不 住 (Not live) : 137,多 人 (Multiple people) : 6
好吃 早餐 (Delicious breakfast) : 177,一般 餐厅 (Average restaurant) : 0,新 设施 (New facility) : 2,不错 感觉 (Good feeling) : 9,棒 酒店 (Great hotel) : 26,便利 位置 (Convenient location) : 135,大 爱 (Big Love) : 6
远 点 (Further) : 175,一般 餐饮 (General Dining) : 0,日式 早餐 (Japanese breakfast) : 2,不错 方面 (Good aspect) : 9,舒服 床 (Comfortable bed) : 26,棒 服务 (Great service) : 134,棒 环境 (Great environment) : 6
窗 (window) : 174,一般 饭店 (Average restaurant) : 0,棒 位置 (Great position) : 2,多 品种 (multi breed) : 9,一般 早餐 (Average breakfast) : 25,五星级 酒店 (five star hotel) : 133,漂亮 酒店 (Beautiful hotel) : 6
棒 服务 (Great service) : 171,不 一流 (Not superb) : 0,没有 中文 (no Chinese) : 2,多 店 (Multi shop) : 9,大 面积 (large area) : 25,好吃 早餐 (Delicious breakfast) : 132,热情 服务员 (Enthusiastic waiter) : 6
一般 设施 (General facilities) : 170,不 一般 (abnormal) : 0,漂亮 (Pretty) : 2,没有 问题 (no problem) : 9,没有 问题 (no problem) : 25,不 说 (Did not say) : 129,边 (side) : 6
多 吃 (Eat more) : 168,不 不错 (Not good) : 0,热情 人员 (Enthusiastic people) : 2,边 (side) : 9,不 过 (But) : 24,热情 人员 (Enthusiastic people) : 125,一般 酒店 (Average hotel) : 5
棒 早餐 (Great breakfast) : 167,不 中文 (No Chinese) : 0,热情 服务员 (Enthusiastic waiter) : 2,银座 (Ginza) : 9,不 住 (Not live) : 23,新 装修 (New decoration) : 122,不 推荐 (Not recommended) : 5
不 说 (Did not say) : 165,不 住 (Not live) : 0,舒服 床 (Comfortable bed) : 2,风景 (landscape) : 9,不 推荐 (Not recommended) : 23,近 桥 (Near bridge) : 120,不 选择 (Not choose) : 5
一般 酒店 (Average hotel) : 163,不 便利 (Not convenient) : 0,近 地铁 (Near subway) : 2,一般 位置 (General location) : 8,不 说 (Did not say) : 23,远 点 (Further) : 120,不错 夜景 (Good night view) : 5
一般 早餐 (Average breakfast) : 160,不 卫生 (Unsanitary) : 0,近 地铁站 (Near subway station) : 2,不 住 (Not live) : 8,多 东西 (Many things) : 23,一般 设施 (General facilities) : 118,便利 位置 (Convenient location) : 5
近 桥 (Near bridge) : 160,不 可以 (No) : 0,远 位置 (Far location) : 2,不 说 (Did not say) : 8,不错 方面 (Good aspect) : 22,多 吃 (Eat more) : 118,多 地方 (Many places) : 5
五星级 酒店 (five star hotel) : 155,不 吃 (Don't eat) : 0,远 点 (Further) : 2,不错 味道 (Good taste) : 8,大 一 (Big one) : 22,一般 酒店 (Average hotel) : 117,大 江户 (Great Edo) : 5
多 店 (Multi shop) : 152,不 地方 (Not place) : 0,远 酒店 (Far hotel) : 2,不错 整体 (Good overall) : 8,新 装修 (New decoration) : 22,大 江户 (Great Edo) : 116,大 浴室 (Big bathroom) : 5
新 装修 (New decoration) : 150,不 坐 (Not sitting) : 0,风景 (landscape) : 2,大 卫生间 (Big toilet) : 8,景色 (view) : 22,一般 早餐 (Average breakfast) : 114,干净 卫生 (Clean and hygienic) : 5
老 酒店 (Old hotel) : 140,不 多 (not much) : 0,一流 (First class) : 0,漂亮 (Pretty) : 8,棒 服务 (Great service) : 22,老 酒店 (Old hotel) : 112,是否 (whether) : 5
近 地铁站 (Near subway station) : 139,不 大 (Not big) : 0,一流 位置 (First-class location) : 0,窗 (window) : 8,近 车站 (Near the station) : 22,花园 (garden) : 112,没有 早餐 (No breakfast) : 5
一般 服务 (General service) : 134,不 好吃 (unpalatable) : 0,一流 保洁 (First-class cleaning) : 0,老 酒店 (Old hotel) : 8,不 干净 (Not clean) : 21,一般 服务 (General service) : 110,不 说 (Did not say) : 4
热情 服务员 (Enthusiastic waiter) : 128,不 干净 (Not clean) : 0,一流 卫生 (First-class hygiene) : 0,近 位置 (Near position) : 8,新 干线 (Shinkansen) : 21,欣赏 (enjoy) : 104,不错 总体 (Good overall) : 4
大 箱子 (big box) : 127,不 推荐 (Not recommended) : 0,一流 品质 (First-class quality) : 0,多 行李 (Much luggage) : 7,不错 态度 (Good attitude) : 20,大 箱子 (big box) : 101,不错 方面 (Good aspect) : 4
没有 说 (Did not say) : 126,不 新 (Not new) : 0,一流 地段 (First class location) : 0,多 话 (Chatty) : 7,大 箱子 (big box) : 20,没有 说 (Did not say) : 101,多 平米 (Multiple square meters) : 4
花园 (garden) : 125,不 日式 (Not Japanese) : 0,一流 夜景 (First-class night view) : 0,大 超市 (big supermarket) : 7,干净 设施 (Clean facilities) : 20,热情 服务员 (Enthusiastic waiter) : 97,多 美食 (More gourmet) : 4
大 江户 (Great Edo) : 124,不 棒 (Not great) : 0,一流 态度 (First-class attitude) : 0,日式 酒店 (Japanese hotel) : 7,不错 价格 (Good price) : 19,不错 整体 (Good overall) : 95,大 房 (Big room) : 4
近 位置 (Near position) : 124,不 漂亮 (Not pretty) : 0,一流 性价比 (First-class value for money) : 0,景色 (view) : 7,大 商场 (Big market) : 19,多 店 (Multi shop) : 93,大 浴缸 (Big bathtub) : 4
多 东西 (Many things) : 122,不 热情 (Not passionate) : 0,一流 房间 (First class room) : 0,棒 位置 (Great position) : 7,饭 (rice) : 19,大 浴场 (Large bath) : 91,庭院 (patio) : 4
不 干净 (Not clean) : 120,不 看到 (Not see) : 0,一流 方面 (First-class aspect) : 0,热情 服务员 (Enthusiastic waiter) : 7,窗 (window) : 18,不 过 (But) : 89,新 装修 (New decoration) : 4
不 过 (But) : 119,不 算 (Not count) : 0,一流 早餐 (Superb breakfast) : 0,一般 早餐 (Average breakfast) : 6,老 酒店 (Old hotel) : 18,不错 景色 (Nice view) : 88,棒 景色 (Great scenery) : 4
